date,TSX,CAC,DAX,Eurostoxx50,NIKKEI225,FTSE100,SP500,IBOVESPA,CAD,EUR,EUR,EUR,JPY,GBP,USD,BRL
01.10.12,12370.19,3434.98,7326.73,2498.81,8796.51,5820.45,1444.49,59570.8,1.0181,1.2888,1.2888,1.2888,0.012821,1.613,1,0.4935
02.10.12,12391.23,3414.23,7305.86,2493.59,8786.05,5809.45,1445.75,59222.08,1.0161,1.292,1.292,1.292,0.012795,1.6134,1,0.4934
03.10.12,12359.47,3406.02,7322.08,2492.48,8746.87,5825.81,1450.99,58627.33,1.0126,1.2905,1.2905,1.2905,0.012741,1.6076,1,0.4945
04.10.12,12447.68,3401.2,7305.21,2485.75,8824.59,5827.78,1461.4,58458,1.02,1.3018,1.3018,1.3018,0.012742,1.6191,1,0.4954
05.10.12,12418.99,3457.04,7397.87,2531.21,8863.3,5871.02,1460.93,58571.59,1.0218,1.3045,1.3045,1.3045,0.012712,1.6136,1,0.4918
06.10.12,12418.99,3457.04,7397.87,2531.21,8863.3,5871.02,1460.93,58571.59,1.0218,1.3045,1.3045,1.3045,0.012712,1.6136,1,0.4918
07.10.12,12418.99,3457.04,7397.87,2531.21,8863.3,5871.02,1460.93,58571.59,1.0218,1.3045,1.3045,1.3045,0.012712,1.6136,1,0.4918
08.10.12,12418.99,3406.53,7291.21,2496.09,8863.3,5841.74,1455.88,59317.15,1.0236,1.2968,1.2968,1.2968,0.012766,1.6027,1,0.4926
09.10.12,12273.57,3382.78,7234.53,2472.23,8769.59,5810.25,1441.48,58939.46,1.0222,1.2885,1.2885,1.2885,0.012779,1.6003,1,0.491
10.10.12,12212.42,3365.87,7205.23,2456.54,8596.23,5776.71,1432.56,58456.28,1.0185,1.2875,1.2875,1.2875,0.01279,1.6006,1,0.4904
11.10.12,12233.95,3413.72,7281.7,2487.08,8546.78,5829.75,1432.84,59161.72,1.0219,1.2928,1.2928,1.2928,0.012765,1.6045,1,0.4896
12.10.12,12202.04,3389.08,7232.49,2469.09,8534.12,5793.32,1428.59,59161.72,1.0203,1.2951,1.2951,1.2951,0.012749,1.6072,1,0.4908
13.10.12,12202.04,3389.08,7232.49,2469.09,8534.12,5793.32,1428.59,59161.72,1.0203,1.2951,1.2951,1.2951,0.012749,1.6072,1,0.4908
14.10.12,12202.04,3389.08,7232.49,2469.09,8534.12,5793.32,1428.59,59161.72,1.0203,1.2951,1.2951,1.2951,0.012749,1.6072,1,0.4908
15.10.12,12229.96,3420.28,7261.25,2485.12,8577.93,5805.61,1440.13,59601.71,1.0196,1.2949,1.2949,1.2949,0.012715,1.6071,1,0.4916
16.10.12,12407.7,3500.94,7376.27,2547.9,8701.31,5870.54,1454.92,59743.87,1.0135,1.3054,1.3054,1.3054,0.012677,1.6111,1,0.4912
17.10.12,12461.25,3527.5,7394.55,2569.83,8806.55,5910.91,1460.91,60087.29,1.0227,1.3119,1.3119,1.3119,0.012668,1.6149,1,0.4925
18.10.12,12466.12,3535.18,7437.23,2574.19,8982.86,5917.05,1457.34,59733.9,1.0149,1.3067,1.3067,1.3067,0.012615,1.6044,1,0.493
19.10.12,12415.98,3504.56,7380.64,2542.24,9002.68,5896.15,1433.19,58922.04,1.0064,1.3024,1.3024,1.3024,0.01261,1.6004,1,0.4932
20.10.12,12415.98,3504.56,7380.64,2542.24,9002.68,5896.15,1433.19,58922.04,1.0064,1.3024,1.3024,1.3024,0.01261,1.6004,1,0.4932
21.10.12,12415.98,3504.56,7380.64,2542.24,9002.68,5896.15,1433.19,58922.04,1.0064,1.3024,1.3024,1.3024,0.01261,1.6004,1,0.4932
22.10.12,12403.54,3483.25,7328.05,2531.1,9010.71,5882.91,1433.82,58700.3,1.0079,1.306,1.306,1.306,0.012509,1.6016,1,0.4939
23.10.12,12225.84,3406.5,7173.69,2477.92,9014.25,5797.91,1413.11,57690.24,1.0076,1.2987,1.2987,1.2987,0.012523,1.5953,1,0.493
24.10.12,12195.02,3426.49,7192.85,2490.58,8954.3,5804.78,1408.75,57160.74,1.0065,1.2974,1.2974,1.2974,0.012529,1.6038,1,0.4935
25.10.12,12300.23,3411.53,7200.23,2483.43,9055.2,5805.05,1412.97,57836.78,1.0052,1.2934,1.2934,1.2934,0.012453,1.6118,1,0.4936
26.10.12,12300.3,3435.09,7231.85,2496.1,8933.06,5806.71,1411.94,57276.81,1.0031,1.2938,1.2938,1.2938,0.012556,1.6105,1,0.4934
27.10.12,12300.3,3435.09,7231.85,2496.1,8933.06,5806.71,1411.94,57276.81,1.0031,1.2938,1.2938,1.2938,0.012556,1.6105,1,0.4934
28.10.12,12300.3,3435.09,7231.85,2496.1,8933.06,5806.71,1411.94,57276.81,1.0031,1.2938,1.2938,1.2938,0.012556,1.6105,1,0.4934
29.10.12,12312.75,3408.89,7203.16,2478.84,8929.34,5795.1,1411.94,57176.58,0.999,1.2904,1.2904,1.2904,0.012532,1.6033,1,0.4918
30.10.12,12377.05,3459.44,7284.4,2515.99,8841.98,5849.9,1411.94,57683.76,1.0007,1.2959,1.2959,1.2959,0.012559,1.6073,1,0.4923
31.10.12,12422.91,3429.27,7260.63,2503.64,8928.29,5782.7,1412.16,57068.18,1.0006,1.296,1.296,1.296,0.012533,1.6129,1,0.4924
01.11.12,12499.76,3475.4,7335.67,2533.87,8946.87,5861.92,1427.59,58382.68,1.0036,1.2943,1.2943,1.2943,0.012479,1.613,1,0.492
02.11.12,12380.41,3492.46,7363.85,2547.15,9051.22,5868.55,1414.2,58382.68,1.0042,1.2835,1.2835,1.2835,0.012432,1.6021,1,0.492
03.11.12,12380.41,3492.46,7363.85,2547.15,9051.22,5868.55,1414.2,58382.68,1.0042,1.2835,1.2835,1.2835,0.012432,1.6021,1,0.492
04.11.12,12380.41,3492.46,7363.85,2547.15,9051.22,5868.55,1414.2,58382.68,1.0042,1.2835,1.2835,1.2835,0.012432,1.6021,1,0.492
05.11.12,12352.78,3448.5,7326.47,2517.67,9007.44,5839.06,1417.26,58209.76,1.0037,1.2796,1.2796,1.2796,0.012455,1.5979,1,0.4913
06.11.12,12361.2,3478.66,7377.76,2535.94,8975.15,5884.9,1428.39,59458.59,1.008,1.2814,1.2814,1.2814,0.012445,1.5997,1,0.4921
07.11.12,12230.59,3409.59,7232.83,2479.1,8972.89,5791.63,1394.53,58517.35,1.0032,1.2771,1.2771,1.2771,0.0125,1.5985,1,0.4917
08.11.12,12191.05,3407.68,7204.96,2479.13,8837.15,5776.05,1377.51,57524.45,0.9997,1.2747,1.2747,1.2747,0.012582,1.5984,1,0.4901
09.11.12,12196.8,3423.57,7163.5,2479.82,8757.6,5769.68,1379.85,57357.71,0.9984,1.2714,1.2714,1.2714,0.012582,1.5896,1,0.4887
10.11.12,12196.8,3423.57,7163.5,2479.82,8757.6,5769.68,1379.85,57357.71,0.9984,1.2714,1.2714,1.2714,0.012582,1.5896,1,0.4887
11.11.12,12196.8,3423.57,7163.5,2479.82,8757.6,5769.68,1379.85,57357.71,0.9984,1.2714,1.2714,1.2714,0.012582,1.5896,1,0.4887
12.11.12,12191.46,3411.65,7168.76,2473.52,8676.44,5767.27,1380.03,57064.31,1.0002,1.271,1.271,1.271,0.012578,1.5877,1,0.487
13.11.12,12134.66,3430.6,7169.12,2493.14,8661.05,5786.25,1374.53,57486.07,0.9979,1.2704,1.2704,1.2704,0.012598,1.5871,1,0.4858
14.11.12,11929.79,3400.02,7101.92,2472.84,8664.73,5722.01,1355.49,56279.36,0.9961,1.2736,1.2736,1.2736,0.01246,1.5841,1,0.4837
15.11.12,11811.38,3382.4,7043.42,2461.77,8829.72,5677.75,1353.33,56279.36,0.999,1.2781,1.2781,1.2781,0.01232,1.5867,1,0.4837
16.11.12,11877.72,3341.52,6950.53,2427.32,9024.16,5605.59,1359.88,55402.33,0.9988,1.2743,1.2743,1.2743,0.0123,1.5883,1,0.48
17.11.12,11877.72,3341.52,6950.53,2427.32,9024.16,5605.59,1359.88,55402.33,0.9988,1.2743,1.2743,1.2743,0.0123,1.5883,1,0.48
18.11.12,11877.72,3341.52,6950.53,2427.32,9024.16,5605.59,1359.88,55402.33,0.9988,1.2743,1.2743,1.2743,0.0123,1.5883,1,0.48
19.11.12,12040.4,3439.58,7123.84,2495.21,9153.2,5737.66,1386.89,56450.86,1.0037,1.2814,1.2814,1.2814,0.012284,1.5909,1,0.4816
20.11.12,12046.28,3462.06,7172.99,2509.62,9142.64,5748.1,1387.81,56450.86,1.0032,1.2817,1.2817,1.2817,0.012243,1.5927,1,0.4807
21.11.12,12100.06,3477.36,7184.71,2519.68,9222.52,5752.03,1391.03,56242.12,1.0037,1.2829,1.2829,1.2829,0.012115,1.5952,1,0.4765
22.11.12,12153.1,3498.22,7244.99,2535.09,9366.8,5791.03,1391.03,56436.97,1.0028,1.2884,1.2884,1.2884,0.012124,1.5937,1,0.4751
23.11.12,12213.24,3528.8,7309.13,2557.03,9366.8,5819.14,1409.15,57574.03,1.0071,1.2976,1.2976,1.2976,0.012137,1.6028,1,0.4801
24.11.12,12213.24,3528.8,7309.13,2557.03,9366.8,5819.14,1409.15,57574.03,1.0071,1.2976,1.2976,1.2976,0.012137,1.6028,1,0.4801
25.11.12,12213.24,3528.8,7309.13,2557.03,9366.8,5819.14,1409.15,57574.03,1.0071,1.2976,1.2976,1.2976,0.012137,1.6028,1,0.4801
26.11.12,12185.05,3500.94,7292.03,2542.52,9388.94,5786.72,1406.29,56737.1,1.0066,1.2972,1.2972,1.2972,0.012185,1.6027,1,0.48
27.11.12,12111.63,3502.13,7332.33,2543.45,9423.3,5799.71,1398.94,56248.09,1.0055,1.2943,1.2943,1.2943,0.012172,1.6022,1,0.4814
28.11.12,12140.33,3515.19,7343.41,2546.84,9308.35,5803.28,1409.93,56539.4,1.008,1.2953,1.2953,1.2953,0.012181,1.6014,1,0.478
29.11.12,12202.85,3568.88,7400.96,2581.69,9400.88,5870.3,1415.95,57852.53,1.0077,1.2979,1.2979,1.2979,0.012178,1.6041,1,0.4766
30.11.12,12239.36,3557.28,7405.5,2575.25,9446.01,5866.82,1416.18,57474.57,1.0057,1.2986,1.2986,1.2986,0.012125,1.6013,1,0.4681
01.12.12,12239.36,3557.28,7405.5,2575.25,9446.01,5866.82,1416.18,57474.57,1.0057,1.2986,1.2986,1.2986,0.012125,1.6013,1,0.4681
02.12.12,12239.36,3557.28,7405.5,2575.25,9446.01,5866.82,1416.18,57474.57,1.0057,1.2986,1.2986,1.2986,0.012125,1.6013,1,0.4681
03.12.12,12169.74,3566.59,7435.21,2582.36,9458.18,5871.24,1409.46,58202.35,1.0049,1.3054,1.3054,1.3054,0.012159,1.6091,1,0.4717
04.12.12,12137.18,3580.48,7435.12,2590.83,9432.46,5869.04,1407.05,57563.23,1.0073,1.3094,1.3094,1.3094,0.012211,1.6101,1,0.4718
05.12.12,12157.29,3590.5,7454.55,2592.09,9468.84,5892.08,1409.28,57678.62,1.0084,1.3068,1.3068,1.3068,0.012125,1.6097,1,0.4764
06.12.12,12151.13,3601.65,7534.54,2603.41,9545.16,5901.42,1413.94,57656.42,1.0087,1.297,1.297,1.297,0.012135,1.6051,1,0.4812
07.12.12,12159.59,3605.61,7517.8,2601.37,9527.39,5914.4,1418.07,58487.32,1.0117,1.2927,1.2927,1.2927,0.012123,1.6039,1,0.482
08.12.12,12159.59,3605.61,7517.8,2601.37,9527.39,5914.4,1418.07,58487.32,1.0117,1.2927,1.2927,1.2927,0.012123,1.6039,1,0.482
09.12.12,12159.59,3605.61,7517.8,2601.37,9527.39,5914.4,1418.07,58487.32,1.0117,1.2927,1.2927,1.2927,0.012123,1.6039,1,0.482
10.12.12,12230.47,3612.1,7530.92,2596.02,9533.75,5921.63,1418.55,59248.23,1.0139,1.2941,1.2941,1.2941,0.012142,1.6075,1,0.4813
11.12.12,12282.36,3646.15,7589.75,2624.03,9525.32,5924.97,1427.84,59623.34,1.014,1.3005,1.3005,1.3005,0.012117,1.6115,1,0.481
12.12.12,12353.09,3646.66,7614.79,2630.34,9581.46,5945.85,1428.48,59474.18,1.0157,1.3074,1.3074,1.3074,0.01201,1.6149,1,0.4822
13.12.12,12289.17,3643.13,7581.98,2627.66,9742.73,5929.61,1419.45,59316.75,1.0153,1.3077,1.3077,1.3077,0.011955,1.6112,1,0.4797
14.12.12,12296.72,3643.28,7596.47,2630.54,9737.56,5921.76,1413.58,59604.92,1.0146,1.3163,1.3163,1.3163,0.011974,1.6174,1,0.4797
15.12.12,12296.72,3643.28,7596.47,2630.54,9737.56,5921.76,1413.58,59604.92,1.0146,1.3163,1.3163,1.3163,0.011974,1.6174,1,0.4797
16.12.12,12296.72,3643.28,7596.47,2630.54,9737.56,5921.76,1413.58,59604.92,1.0146,1.3163,1.3163,1.3163,0.011974,1.6174,1,0.4797
17.12.12,12281.35,3638.1,7604.94,2628.01,9828.88,5912.15,1430.36,59566.52,1.0168,1.3164,1.3164,1.3164,0.011921,1.6204,1,0.4765
18.12.12,12334.34,3648.63,7653.58,2643.5,9923.01,5935.9,1446.79,60460.73,1.0145,1.3229,1.3229,1.3229,0.011875,1.6252,1,0.4788
19.12.12,12403.63,3664.59,7668.5,2654.69,10160.4,5961.59,1435.81,60998.34,1.0113,1.3227,1.3227,1.3227,0.011846,1.6247,1,0.4828
20.12.12,12388.71,3666.73,7672.1,2658.3,10039.33,5958.34,1443.69,61276.12,1.0125,1.3244,1.3244,1.3244,0.011851,1.6279,1,0.4844
21.12.12,12385.7,3661.4,7636.23,2651.09,9940.06,5939.99,1430.15,61007.03,1.0068,1.3188,1.3188,1.3188,0.011872,1.6172,1,0.4812
22.12.12,12385.7,3661.4,7636.23,2651.09,9940.06,5939.99,1430.15,61007.03,1.0068,1.3188,1.3188,1.3188,0.011872,1.6172,1,0.4812
23.12.12,12385.7,3661.4,7636.23,2651.09,9940.06,5939.99,1430.15,61007.03,1.0068,1.3188,1.3188,1.3188,0.011872,1.6172,1,0.4812
24.12.12,12370.8,3652.61,7636.23,2648.53,9940.06,5954.18,1426.66,61007.03,1.0071,1.3185,1.3185,1.3185,0.011773,1.6123,1,0.4806
25.12.12,12370.8,3652.61,7636.23,2648.53,10080.12,5954.18,1426.66,61007.03,1.0076,1.3183,1.3183,1.3183,0.011797,1.6125,1,0.4806
26.12.12,12370.8,3652.61,7636.23,2648.53,10230.36,5954.18,1419.83,60959.79,1.0057,1.3224,1.3224,1.3224,0.01168,1.6138,1,0.488
27.12.12,12373.77,3674.26,7655.88,2659.95,10322.98,5954.3,1418.1,60415.95,1.0048,1.3236,1.3236,1.3236,0.011614,1.61,1,0.4894
28.12.12,12316.12,3620.25,7612.39,2626.85,10395.18,5925.37,1402.43,60952.08,1.003,1.3216,1.3216,1.3216,0.011642,1.6153,1,0.4884
29.12.12,12316.12,3620.25,7612.39,2626.85,10395.18,5925.37,1402.43,60952.08,1.003,1.3216,1.3216,1.3216,0.011642,1.6153,1,0.4884
30.12.12,12316.12,3620.25,7612.39,2626.85,10395.18,5925.37,1402.43,60952.08,1.003,1.3216,1.3216,1.3216,0.011642,1.6153,1,0.4884
31.12.12,12433.53,3641.07,7612.39,2635.93,10395.18,5897.81,1426.19,60952.08,1.0079,1.3193,1.3193,1.3193,0.01153,1.6255,1,0.4876
01.01.13,12433.53,3641.07,7612.39,2635.93,10395.18,5897.81,1426.19,60952.08,1.0067,1.3204,1.3204,1.3204,0.011535,1.6249,1,0.4876
02.01.13,12540.77,3733.93,7778.78,2711.25,10395.18,6027.37,1462.42,62550.1,1.0154,1.3186,1.3186,1.3186,0.011449,1.6255,1,0.4892
03.01.13,12470.44,3721.17,7756.44,2701.22,10395.18,6047.34,1459.37,63312.46,1.0124,1.3049,1.3049,1.3049,0.011463,1.6107,1,0.4888
04.01.13,12540.81,3730.02,7776.37,2709.35,10688.11,6089.84,1466.47,62523.06,1.0129,1.3069,1.3069,1.3069,0.011344,1.6069,1,0.4915
05.01.13,12540.81,3730.02,7776.37,2709.35,10688.11,6089.84,1466.47,62523.06,1.0129,1.3069,1.3069,1.3069,0.011344,1.6069,1,0.4915
06.01.13,12540.81,3730.02,7776.37,2709.35,10688.11,6089.84,1466.47,62523.06,1.0129,1.3069,1.3069,1.3069,0.011344,1.6069,1,0.4915
07.01.13,12499.55,3704.64,7732.66,2695.56,10599.01,6064.58,1461.89,61932.54,1.0142,1.3117,1.3117,1.3117,0.011391,1.6116,1,0.4934
08.01.13,12504.81,3705.88,7695.83,2691.45,10508.06,6053.63,1457.15,61127.84,1.0135,1.3081,1.3081,1.3081,0.011488,1.6056,1,0.4902
09.01.13,12522.24,3717.45,7720.47,2706.39,10578.57,6098.65,1461.02,61578.58,1.0125,1.3064,1.3064,1.3064,0.011379,1.6023,1,0.4907
10.01.13,12599.74,3703.12,7708.47,2708.27,10652.64,6101.51,1472.12,61678.31,1.0171,1.3272,1.3272,1.3272,0.011263,1.6168,1,0.4932
11.01.13,12602.18,3706.02,7715.53,2717.79,10801.57,6121.58,1472.05,61497.43,1.0155,1.3343,1.3343,1.3343,0.011213,1.6132,1,0.4911
12.01.13,12602.18,3706.02,7715.53,2717.79,10801.57,6121.58,1472.05,61497.43,1.0155,1.3343,1.3343,1.3343,0.011213,1.6132,1,0.4911
13.01.13,12602.18,3706.02,7715.53,2717.79,10801.57,6121.58,1472.05,61497.43,1.0155,1.3343,1.3343,1.3343,0.011213,1.6132,1,0.4911
14.01.13,12603.09,3708.25,7729.52,2715.16,10801.57,6107.86,1470.68,62080.79,1.0165,1.3382,1.3382,1.3382,0.011176,1.6078,1,0.4922
15.01.13,12641.97,3697.35,7675.91,2701.59,10879.08,6117.31,1472.34,61727.61,1.016,1.3306,1.3306,1.3306,0.011263,1.6065,1,0.4909
16.01.13,12608.82,3708.49,7691.13,2702.54,10600.44,6103.98,1472.63,61787.35,1.0143,1.3289,1.3289,1.3289,0.011315,1.6007,1,0.4892
17.01.13,12674.73,3744.11,7735.46,2718.93,10609.64,6132.36,1480.94,62194.06,1.0145,1.3376,1.3376,1.3376,0.011127,1.5993,1,0.4902
18.01.13,12725.69,3741.58,7702.23,2709.59,10913.3,6154.41,1485.98,61956.14,1.0084,1.3321,1.3321,1.3321,0.0111,1.587,1,0.49
19.01.13,12725.69,3741.58,7702.23,2709.59,10913.3,6154.41,1485.98,61956.14,1.0084,1.3321,1.3321,1.3321,0.0111,1.587,1,0.49
20.01.13,12725.69,3741.58,7702.23,2709.59,10913.3,6154.41,1485.98,61956.14,1.0084,1.3321,1.3321,1.3321,0.0111,1.587,1,0.49
21.01.13,12794.25,3763.03,7748.86,2726.63,10747.74,6180.98,1485.98,61899.71,1.0072,1.3313,1.3313,1.3313,0.011158,1.583,1,0.4899
22.01.13,12824.63,3741.01,7696.21,2716.7,10709.93,6179.17,1492.56,61692.29,1.0082,1.3322,1.3322,1.3322,0.011273,1.5839,1,0.4894
23.01.13,12794.05,3726.17,7707.54,2708.28,10486.99,6197.64,1494.81,61966.26,1.0008,1.3318,1.3318,1.3318,0.011285,1.5845,1,0.4911
24.01.13,12823.62,3752.17,7748.13,2722.96,10620.87,6264.91,1494.82,61169.83,0.9974,1.3377,1.3377,1.3377,0.011071,1.5791,1,0.4922
25.01.13,12816.63,3778.16,7857.97,2744.18,10926.65,6284.45,1502.96,61169.83,0.9943,1.3464,1.3464,1.3464,0.011002,1.5799,1,0.4924
26.01.13,12816.63,3778.16,7857.97,2744.18,10926.65,6284.45,1502.96,61169.83,0.9943,1.3464,1.3464,1.3464,0.011002,1.5799,1,0.4924
27.01.13,12816.63,3778.16,7857.97,2744.18,10926.65,6284.45,1502.96,61169.83,0.9943,1.3464,1.3464,1.3464,0.011002,1.5799,1,0.4924
28.01.13,12815.91,3780.89,7833,2744.5,10824.31,6294.41,1500.18,60027.07,0.9938,1.3456,1.3456,1.3456,0.011007,1.5695,1,0.5009
29.01.13,12830.56,3785.82,7848.57,2749.27,10866.72,6339.19,1507.84,60406.33,0.9992,1.3492,1.3492,1.3492,0.011023,1.5763,1,0.5034
30.01.13,12794.44,3765.52,7811.31,2732.12,11113.95,6323.11,1501.96,59336.7,0.9986,1.3567,1.3567,1.3567,0.010979,1.5801,1,0.5021
31.01.13,12685.2,3732.6,7776.05,2702.98,11138.66,6276.88,1498.11,59761.49,1.0028,1.3579,1.3579,1.3579,0.010903,1.5857,1,0.5023
01.02.13,12768.83,3773.53,7833.39,2710.08,11191.34,6347.24,1513.17,60351.16,1.0035,1.364,1.364,1.364,0.010773,1.5693,1,0.503
02.02.13,12768.83,3773.53,7833.39,2710.08,11191.34,6347.24,1513.17,60351.16,1.0035,1.364,1.364,1.364,0.010773,1.5693,1,0.503
03.02.13,12768.83,3773.53,7833.39,2710.08,11191.34,6347.24,1513.17,60351.16,1.0035,1.364,1.364,1.364,0.010773,1.5693,1,0.503
04.02.13,12717.62,3659.91,7638.23,2625.17,11260.35,6246.84,1495.71,59575.66,1.0012,1.3514,1.3514,1.3514,0.010825,1.576,1,0.5018
05.02.13,12745.65,3694.7,7664.66,2651.21,11046.92,6282.76,1511.29,59444.97,1.0045,1.3583,1.3583,1.3583,0.010679,1.5659,1,0.5039
06.02.13,12761.59,3642.9,7581.18,2617.35,11463.75,6295.34,1512.12,58951.07,1.0044,1.3523,1.3523,1.3523,0.010677,1.5662,1,0.5025
07.02.13,12755.92,3601.05,7590.85,2597.92,11357.07,6228.42,1509.39,58372.46,1.0022,1.3398,1.3398,1.3398,0.01068,1.5716,1,0.5084
08.02.13,12801.23,3649.5,7652.14,2630.3,11153.16,6263.93,1517.93,58497.83,0.998,1.3365,1.3365,1.3365,0.01079,1.5801,1,0.5068
09.02.13,12801.23,3649.5,7652.14,2630.3,11153.16,6263.93,1517.93,58497.83,0.998,1.3365,1.3365,1.3365,0.01079,1.5801,1,0.5068
10.02.13,12801.23,3649.5,7652.14,2630.3,11153.16,6263.93,1517.93,58497.83,0.998,1.3365,1.3365,1.3365,0.01079,1.5801,1,0.5068
11.02.13,12748.15,3650.58,7633.74,2622.61,11153.16,6277.06,1517.01,58497.83,0.9952,1.3406,1.3406,1.3406,0.010601,1.5659,1,0.5068
12.02.13,12789.02,3686.58,7660.19,2648.83,11369.12,6338.38,1519.43,58497.83,0.9978,1.3454,1.3454,1.3454,0.010698,1.5663,1,0.5068
13.02.13,12775.28,3698.53,7711.89,2656.86,11251.41,6359.11,1520.33,58405.74,0.9982,1.3452,1.3452,1.3452,0.010705,1.5542,1,0.5088
14.02.13,12721.79,3669.6,7631.19,2635.35,11307.28,6327.36,1521.38,58077.31,0.9991,1.3363,1.3363,1.3363,0.010768,1.5494,1,0.5104
15.02.13,12686.63,3660.37,7593.51,2615.26,11173.83,6328.26,1519.79,57903.3,0.9937,1.336,1.336,1.336,0.010694,1.5518,1,0.5079
16.02.13,12686.63,3660.37,7593.51,2615.26,11173.83,6328.26,1519.79,57903.3,0.9937,1.336,1.336,1.336,0.010694,1.5518,1,0.5079
17.02.13,12686.63,3660.37,7593.51,2615.26,11173.83,6328.26,1519.79,57903.3,0.9937,1.336,1.336,1.336,0.010694,1.5518,1,0.5079
18.02.13,12686.63,3667.04,7628.73,2616.65,11407.87,6318.19,1519.79,57613.9,0.9895,1.3351,1.3351,1.3351,0.010642,1.5465,1,0.5089
19.02.13,12810.21,3735.82,7752.45,2662.37,11372.34,6379.07,1530.94,57314.4,0.9889,1.3388,1.3388,1.3388,0.010686,1.5425,1,0.5113
20.02.13,12714.05,3709.88,7728.9,2640.35,11468.28,6395.37,1511.95,56177.6,0.9836,1.3283,1.3283,1.3283,0.010688,1.5234,1,0.5093
21.02.13,12639.97,3624.8,7583.57,2579.76,11309.13,6291.54,1502.42,56154.68,0.9818,1.319,1.319,1.319,0.010738,1.5254,1,0.5067
22.02.13,12701.63,3706.28,7661.91,2630.05,11385.94,6335.7,1515.6,56697.06,0.9791,1.3194,1.3194,1.3194,0.010706,1.5163,1,0.5072
23.02.13,12701.63,3706.28,7661.91,2630.05,11385.94,6335.7,1515.6,56697.06,0.9791,1.3194,1.3194,1.3194,0.010706,1.5163,1,0.5072
24.02.13,12701.63,3706.28,7661.91,2630.05,11385.94,6335.7,1515.6,56697.06,0.9791,1.3194,1.3194,1.3194,0.010706,1.5163,1,0.5072
25.02.13,12650.87,3721.33,7773.19,2651.86,11662.52,6355.37,1487.85,56617.56,0.9745,1.3063,1.3063,1.3063,0.010891,1.5163,1,0.5061
26.02.13,12660.44,3621.92,7597.11,2570.52,11398.81,6270.44,1496.94,56948.87,0.9746,1.3061,1.3061,1.3061,0.010873,1.5125,1,0.5044
27.02.13,12732.39,3691.49,7675.83,2611.89,11253.97,6325.88,1515.99,57273.88,0.9776,1.3139,1.3139,1.3139,0.010842,1.5159,1,0.5066
28.02.13,12821.83,3723,7741.7,2633.55,11559.36,6360.81,1514.68,57424.29,0.9703,1.3057,1.3057,1.3057,0.010804,1.5163,1,0.5067
01.03.13,12773.12,3699.91,7708.16,2616.75,11606.38,6378.6,1518.2,56883.99,0.9739,1.3022,1.3022,1.3022,0.010684,1.5038,1,0.5052
02.03.13,12773.12,3699.91,7708.16,2616.75,11606.38,6378.6,1518.2,56883.99,0.9739,1.3022,1.3022,1.3022,0.010684,1.5038,1,0.5052
03.03.13,12773.12,3699.91,7708.16,2616.75,11606.38,6378.6,1518.2,56883.99,0.9739,1.3022,1.3022,1.3022,0.010684,1.5038,1,0.5052
04.03.13,12707.41,3709.76,7691.68,2619.78,11652.29,6345.63,1525.2,56499.17,0.9734,1.3026,1.3026,1.3026,0.010696,1.5115,1,0.5055
05.03.13,12736.04,3787.19,7870.31,2683.02,11683.45,6431.95,1539.79,55950.73,0.9738,1.3052,1.3052,1.3052,0.01072,1.5127,1,0.509
06.03.13,12831.96,3773.76,7919.33,2679.89,11932.27,6427.64,1541.46,57940.14,0.969,1.2967,1.2967,1.2967,0.01063,1.5018,1,0.5083
07.03.13,12826.52,3793.78,7939.77,2690.85,11968.08,6439.16,1544.26,58846.81,0.9714,1.3107,1.3107,1.3107,0.010545,1.5014,1,0.5099
08.03.13,12835.61,3840.15,7986.47,2728.78,12283.62,6483.58,1551.18,58432.75,0.9721,1.3005,1.3005,1.3005,0.010416,1.4925,1,0.5133
09.03.13,12835.61,3840.15,7986.47,2728.78,12283.62,6483.58,1551.18,58432.75,0.9721,1.3005,1.3005,1.3005,0.010416,1.4925,1,0.5133
10.03.13,12835.61,3840.15,7986.47,2728.78,12283.62,6483.58,1551.18,58432.75,0.9721,1.3005,1.3005,1.3005,0.010416,1.4925,1,0.5133
11.03.13,12858.49,3836.27,7984.29,2718.71,12349.05,6503.63,1556.22,58544.79,0.9748,1.3046,1.3046,1.3046,0.010386,1.4915,1,0.5111
12.03.13,12878.6,3839.97,7966.12,2711.85,12314.81,6510.62,1552.48,58208.61,0.975,1.3034,1.3034,1.3034,0.010408,1.4903,1,0.5093
13.03.13,12744.11,3836.04,7970.91,2704.73,12239.66,6481.5,1554.52,57385.9,0.9732,1.2961,1.2961,1.2961,0.010404,1.4923,1,0.5075
14.03.13,12799.91,3871.58,8058.37,2744.7,12381.19,6529.41,1563.23,57281.02,0.9783,1.3005,1.3005,1.3005,0.010403,1.5083,1,0.5072
15.03.13,12830.03,3844.03,8042.85,2725.72,12560.95,6489.65,1560.7,56869.28,0.981,1.3076,1.3076,1.3076,0.010496,1.5114,1,0.5053
16.03.13,12830.03,3844.03,8042.85,2725.72,12560.95,6489.65,1560.7,56869.28,0.981,1.3076,1.3076,1.3076,0.010496,1.5114,1,0.5053
17.03.13,12830.03,3844.03,8042.85,2725.72,12560.95,6489.65,1560.7,56869.28,0.981,1.3076,1.3076,1.3076,0.010496,1.5114,1,0.5053
